,Time,green_energy_0,green_energy_1,green_energy_2,green_energy_3,green_energy_4,green_energy_5,green_energy_6,green_energy_7,green_energy_8,load_0,load_1,load_2,load_3,load_4,load_5,load_6,load_7,load_8
0,2022-01-01 00:00:00,17603.0,0.0,43598.0,3821.0,16902.0,2250.0,5785.0,4641.0,4449.0,20827.0,0.0,42196.0,3314.0,15331.0,4254.0,21121.0,14438.0,10326.0
1,2022-01-01 01:00:00,17184.0,0.0,174116.0,3774.0,16946.0,9228.0,5715.5,4491.0,16327.0,19530.0,0.0,165125.0,3218.0,15331.0,16457.0,19756.0,13935.0,40706.0
2,2022-01-01 02:00:00,17497.0,0.0,168446.0,3478.0,16875.0,9374.0,5914.0,4436.0,14713.0,18383.0,0.0,160415.0,3126.0,15270.0,15426.0,18685.0,13579.0,39465.0
3,2022-01-01 03:00:00,17712.0,0.0,164624.0,3212.0,16349.0,9406.0,6074.5,4568.0,14893.0,17680.0,0.0,158035.0,3080.0,15150.0,14781.0,18124.0,13397.0,38923.0
4,2022-01-01 04:00:00,17605.0,0.0,158479.0,3021.0,16609.0,9138.0,5630.0,4559.0,14878.0,17396.0,0.0,157016.0,3044.0,15387.0,14630.0,18400.0,13364.0,38211.0
5,2022-01-01 05:00:00,17228.0,0.0,148685.0,2892.0,16691.0,9155.0,5387.5,4374.0,14690.0,17544.0,0.0,154552.0,3130.0,15737.0,14688.0,19223.0,13449.0,38146.0
6,2022-01-01 06:00:00,17294.0,0.0,146048.0,2744.0,16948.0,9292.0,5909.0,4303.0,14661.0,17866.0,0.0,154275.0,3238.0,16054.0,14960.0,19738.0,13444.0,38956.0
7,2022-01-01 07:00:00,17463.0,0.0,139535.0,2463.0,17597.0,9478.0,7050.0,4370.0,14038.0,17806.0,0.0,157356.0,3378.0,16455.0,15034.0,20289.0,13527.0,39968.0
8,2022-01-01 08:00:00,19702.0,0.0,134241.0,1977.0,17614.0,10299.0,8355.0,4540.0,14172.0,18533.0,0.0,163000.0,3537.0,16943.0,15259.0,21469.0,14202.0,40808.0
9,2022-01-01 09:00:00,22540.0,0.0,135772.0,1820.0,17508.0,11456.0,9098.5,4402.0,14965.0,20018.0,0.0,171858.0,3714.0,17476.0,15551.0,22735.0,14851.0,41742.0
10,2022-01-01 10:00:00,23979.0,0.0,137699.0,1770.0,17291.0,11962.0,9788.0,4266.0,16903.0,20989.0,0.0,179829.0,3818.0,17657.0,16045.0,23636.0,15643.0,42796.0
11,2022-01-01 11:00:00,23938.0,0.0,139925.0,2002.0,17186.0,11967.0,10385.5,4014.0,17664.0,21514.0,0.0,188335.0,3893.0,17521.0,16500.0,24182.0,16235.0,42494.0
12,2022-01-01 12:00:00,23542.0,0.0,139060.0,2075.0,17224.0,11699.0,10371.5,3571.0,18472.0,22105.0,0.0,188528.0,3943.0,17542.0,16966.0,23270.0,16712.0,42294.0
13,2022-01-01 13:00:00,22947.0,0.0,133803.0,2291.0,17409.0,10895.0,9698.0,3103.0,18682.0,22384.0,0.0,184922.0,3915.0,17783.0,17195.0,22755.0,16874.0,43153.0
14,2022-01-01 14:00:00,22796.0,0.0,125450.0,2680.0,17891.0,9984.0,7788.5,2656.0,18679.0,21106.0,0.0,182733.0,3988.0,18417.0,17488.0,22881.0,17032.0,44379.0
15,2022-01-01 15:00:00,21152.0,0.0,116444.0,3380.0,18466.0,9362.0,7080.5,2368.0,18609.0,20617.0,0.0,183467.0,4213.0,18620.0,18052.0,23818.0,17715.0,45865.0
16,2022-01-01 16:00:00,18238.0,0.0,123875.0,3948.0,18918.0,9264.0,8181.5,2427.0,18245.0,21096.0,0.0,195571.0,4473.0,18778.0,19157.0,26742.0,17887.0,48406.0
17,2022-01-01 17:00:00,17386.0,0.0,134577.0,4520.0,19274.0,9276.0,8140.5,2133.0,19203.0,23211.0,0.0,207259.0,4407.0,18621.0,19169.0,27672.0,17929.0,52021.0
18,2022-01-01 18:00:00,17833.0,0.0,143482.0,4972.0,19574.0,9141.0,9312.0,1990.0,19808.0,24435.0,0.0,208694.0,4133.0,17942.0,19117.0,28393.0,17898.0,51429.0
19,2022-01-01 19:00:00,18164.0,0.0,148205.0,5228.0,20020.0,9006.0,8551.0,1944.0,19832.0,24964.0,0.0,203720.0,3970.0,17481.0,19077.0,27996.0,17594.0,49999.0
20,2022-01-01 20:00:00,18337.0,0.0,146230.0,5273.0,20414.0,9012.0,7455.0,1715.0,18933.0,25189.0,0.0,196041.0,3821.0,17048.0,18695.0,26693.0,16972.0,47940.0
21,2022-01-01 21:00:00,17977.0,0.0,148080.0,5068.0,20460.0,8958.0,5994.0,1625.0,17725.0,24134.0,0.0,191635.0,3619.0,16461.0,18142.0,24635.0,16426.0,46052.0
22,2022-01-01 22:00:00,17641.0,0.0,149838.0,4923.0,20404.0,8874.0,5083.5,1393.0,17318.0,22552.0,0.0,187527.0,3462.0,16048.0,17310.0,22404.0,15411.0,44113.0
23,2022-01-01 23:00:00,17100.0,0.0,150614.0,4254.0,19601.0,8849.0,4998.0,1765.0,17685.0,21048.0,0.0,176366.0,3351.0,15924.0,16380.0,20428.0,14480.0,42275.0
24,2022-01-02 00:00:00,16769.0,0.0,160396.0,4135.0,19110.0,8828.0,4998.5,2295.0,17861.0,19473.0,0.0,170078.0,3173.0,15328.0,15480.0,18989.0,13833.0,41053.0
25,2022-01-02 01:00:00,16497.0,0.0,160785.0,4132.0,18926.0,8755.0,5328.0,2740.0,18624.0,18375.0,0.0,164923.0,3128.0,15037.0,14901.0,18083.0,13451.0,39562.0
26,2022-01-02 02:00:00,16531.0,0.0,158541.0,3907.0,17967.0,8593.0,5549.0,3180.0,18791.0,17841.0,0.0,162519.0,3093.0,14770.0,14342.0,17740.0,13267.0,38687.0
27,2022-01-02 03:00:00,16472.0,0.0,158880.0,3990.0,17449.0,8505.0,5647.0,3607.0,18761.0,17539.0,0.0,162753.0,3063.0,14706.0,14142.0,17737.0,13326.0,38236.0
28,2022-01-02 04:00:00,16219.0,0.0,156134.0,3988.0,17212.0,8531.0,4783.0,3775.0,18879.0,17684.0,0.0,163004.0,3149.0,14752.0,14436.0,18409.0,13714.0,38283.0
29,2022-01-02 05:00:00,15781.0,0.0,154429.0,3875.0,17203.0,8702.0,4727.0,3982.0,18878.0,18353.0,0.0,162453.0,3260.0,15202.0,15008.0,19869.0,14230.0,38979.0
30,2022-01-02 06:00:00,15340.0,0.0,150093.0,3838.0,17961.0,8824.0,4730.0,4006.0,18853.0,19223.0,0.0,162596.0,3455.0,15916.0,16122.0,21148.0,14542.0,40264.0
31,2022-01-02 07:00:00,15278.0,0.0,158139.0,3816.0,18320.0,8967.0,5692.0,4155.0,19590.0,19936.0,0.0,171915.0,3722.0,16545.0,16881.0,22332.0,14960.0,42237.0
32,2022-01-02 08:00:00,16646.0,0.0,167474.0,3674.0,19125.0,9790.0,6999.0,4655.0,19950.0,21531.0,0.0,185202.0,3905.0,16960.0,17859.0,23775.0,15855.0,44702.0
33,2022-01-02 09:00:00,18806.0,0.0,177464.0,3518.0,19302.0,11019.0,8427.0,5087.0,20533.0,23286.0,0.0,195494.0,4097.0,17299.0,18359.0,24697.0,16709.0,46562.0
34,2022-01-02 10:00:00,20128.0,0.0,190515.0,3155.0,19171.0,11498.0,9445.0,5309.0,20506.0,24126.0,0.0,205032.0,4167.0,17428.0,18526.0,25360.0,17032.0,46441.0
35,2022-01-02 11:00:00,20749.0,0.0,202836.0,2811.0,19129.0,11365.0,10092.0,5460.0,20664.0,24202.0,0.0,216802.0,4198.0,17553.0,18846.0,26123.0,17414.0,47998.0
36,2022-01-02 12:00:00,20804.0,0.0,209190.0,2356.0,18976.0,11011.0,10006.5,5319.0,20949.0,24673.0,0.0,217096.0,4212.0,17792.0,18756.0,25308.0,18006.0,48585.0
37,2022-01-02 13:00:00,20477.0,0.0,211224.0,2390.0,18942.0,10290.0,8573.5,4891.0,20715.0,24921.0,0.0,212695.0,4191.0,17912.0,18838.0,24751.0,17914.0,47660.0
38,2022-01-02 14:00:00,19977.0,0.0,210202.0,2670.0,18933.0,9453.0,7307.0,4986.0,20346.0,23869.0,0.0,210911.0,4301.0,18077.0,19191.0,24918.0,18024.0,47919.0
39,2022-01-02 15:00:00,18031.0,0.0,211091.0,3250.0,18794.0,8759.0,6874.5,5540.0,20240.0,23258.0,0.0,214431.0,4521.0,18265.0,19941.0,26049.0,18627.0,48988.0
40,2022-01-02 16:00:00,15053.0,0.0,213548.0,3756.0,18779.0,8622.0,9503.0,6536.0,19396.0,23642.0,0.0,225625.0,4873.0,18541.0,21433.0,28970.0,18737.0,51783.0
41,2022-01-02 17:00:00,14298.0,0.0,214704.0,4366.0,18605.0,8605.0,9848.0,7031.0,19567.0,25965.0,0.0,235222.0,4735.0,18424.0,21539.0,30088.0,18753.0,55587.0
42,2022-01-02 18:00:00,15568.0,0.0,217320.0,4974.0,18343.0,8558.0,9906.0,6948.0,19223.0,27307.0,0.0,234292.0,4433.0,18010.0,21399.0,30781.0,18774.0,54121.0
43,2022-01-02 19:00:00,15975.0,0.0,214793.0,5062.0,18176.0,8597.0,9478.0,6649.0,19390.0,28243.0,0.0,227205.0,4183.0,17305.0,21157.0,29662.0,18378.0,52577.0
44,2022-01-02 20:00:00,15631.0,0.0,213099.0,4904.0,17429.0,8642.0,7472.0,6557.0,19566.0,28062.0,0.0,216385.0,3974.0,16546.0,20457.0,27563.0,17527.0,50705.0
45,2022-01-02 21:00:00,14945.0,0.0,204450.0,4558.0,17387.0,8691.0,7132.5,6614.0,19913.0,26650.0,0.0,208694.0,3769.0,16269.0,19465.0,25326.0,16897.0,48614.0
46,2022-01-02 22:00:00,14313.0,0.0,198588.0,4123.0,15779.0,8697.0,6848.5,6495.0,20082.0,24535.0,0.0,200590.0,3559.0,15506.0,18475.0,22897.0,15711.0,46842.0
47,2022-01-02 23:00:00,13162.0,0.0,193842.0,3781.0,14587.0,8706.0,7305.0,6497.0,20674.0,22800.0,0.0,188411.0,3394.0,15319.0,17309.0,20859.0,14918.0,44466.0
48,2022-01-03 00:00:00,13238.0,0.0,194435.0,3590.0,14489.0,8846.0,7321.0,6163.0,20270.0,21173.0,0.0,179879.0,3345.0,15049.0,16340.0,19413.0,14446.0,42800.0
49,2022-01-03 01:00:00,13691.0,0.0,189044.0,3439.0,14308.0,9055.0,7364.0,5846.0,18778.0,20153.0,0.0,173128.0,3308.0,14808.0,15728.0,18841.0,14223.0,41392.0
50,2022-01-03 02:00:00,14142.0,0.0,183542.0,3463.0,14309.0,9050.0,7409.5,5513.0,18694.0,19679.0,0.0,170685.0,3285.0,14886.0,15247.0,18543.0,14320.0,40806.0
51,2022-01-03 03:00:00,14609.0,0.0,183032.0,3864.0,14802.0,8827.0,7537.0,5119.0,18313.0,19754.0,0.0,173478.0,3361.0,15344.0,15225.0,19052.0,14814.0,40492.0
52,2022-01-03 04:00:00,14347.0,0.0,187197.0,4479.0,15212.0,8782.0,7494.0,4559.0,18684.0,20516.0,0.0,181772.0,3584.0,15734.0,16018.0,20705.0,15727.0,40988.0
53,2022-01-03 05:00:00,14187.0,0.0,201489.0,4975.0,17228.0,8966.0,6524.5,4420.0,19694.0,22969.0,0.0,199216.0,4201.0,17213.0,18135.0,24670.0,18749.0,43740.0
54,2022-01-03 06:00:00,14496.0,0.0,217540.0,5209.0,19049.0,8795.0,7162.0,4176.0,20238.0,26155.0,0.0,228635.0,4772.0,18764.0,21080.0,28930.0,20921.0,47804.0
55,2022-01-03 07:00:00,15404.0,0.0,219378.0,5339.0,19381.0,9247.0,9190.5,4405.0,20378.0,28546.0,0.0,250878.0,5079.0,19396.0,22265.0,32665.0,22135.0,52778.0
56,2022-01-03 08:00:00,17946.0,0.0,220449.0,5927.0,19388.0,9592.0,10469.5,4455.0,20655.0,30212.0,0.0,261928.0,5072.0,19451.0,22989.0,35378.0,22929.0,57029.0
57,2022-01-03 09:00:00,20744.0,0.0,223987.0,6201.0,19439.0,9631.0,10695.5,4777.0,20623.0,31106.0,0.0,267001.0,5190.0,19620.0,23502.0,35696.0,22935.0,58111.0
58,2022-01-03 10:00:00,22195.0,0.0,228606.0,6448.0,19767.0,9817.0,10792.0,5297.0,20592.0,30788.0,0.0,272754.0,5246.0,19916.0,23775.0,35706.0,23366.0,56875.0
59,2022-01-03 11:00:00,23291.0,0.0,236302.0,6556.0,19805.0,10328.0,10595.5,5885.0,20697.0,30499.0,0.0,279273.0,5134.0,20005.0,23804.0,34695.0,23608.0,55464.0
60,2022-01-03 12:00:00,24308.0,0.0,236799.0,6563.0,20061.0,10429.0,10351.5,5969.0,20757.0,30485.0,0.0,280238.0,5078.0,20204.0,23651.0,34343.0,23666.0,55854.0
61,2022-01-03 13:00:00,24794.0,0.0,228421.0,6482.0,20188.0,10646.0,9447.0,5787.0,20696.0,30083.0,0.0,275534.0,5043.0,20225.0,22992.0,34803.0,23374.0,56252.0
62,2022-01-03 14:00:00,24981.0,0.0,217472.0,6550.0,20460.0,9971.0,8456.5,5962.0,20460.0,29167.0,0.0,272737.0,5021.0,20687.0,23119.0,35188.0,23417.0,57466.0
63,2022-01-03 15:00:00,23312.0,0.0,209300.0,6535.0,20630.0,9324.0,8225.0,5982.0,20113.0,28768.0,0.0,268449.0,5200.0,20855.0,23529.0,36242.0,23971.0,58816.0
64,2022-01-03 16:00:00,20671.0,0.0,211741.0,6659.0,20958.0,9059.0,9620.0,5841.0,19793.0,29274.0,0.0,273844.0,5535.0,21041.0,24350.0,38273.0,23882.0,61242.0
65,2022-01-03 17:00:00,20069.0,0.0,209804.0,6324.0,20957.0,8909.0,9401.5,5532.0,19327.0,31072.0,0.0,281315.0,5326.0,20625.0,24105.0,38007.0,23558.0,63810.0
66,2022-01-03 18:00:00,20879.0,0.0,204328.0,5759.0,21246.0,8836.0,8667.0,5111.0,18570.0,31843.0,0.0,278636.0,4973.0,20368.0,23765.0,37629.0,23340.0,60621.0
67,2022-01-03 19:00:00,21250.0,0.0,195703.0,5214.0,20829.0,8745.0,7684.5,4985.0,18216.0,32306.0,0.0,268893.0,4586.0,19675.0,23324.0,35243.0,22852.0,58003.0
68,2022-01-03 20:00:00,21463.0,0.0,185613.0,4626.0,20322.0,8634.0,6668.5,4895.0,17111.0,31729.0,0.0,251772.0,4316.0,18948.0,22524.0,32509.0,21306.0,54823.0
69,2022-01-03 21:00:00,21401.0,0.0,180596.0,4254.0,20021.0,8685.0,6306.5,4813.0,16213.0,29097.0,0.0,238359.0,4040.0,18102.0,21649.0,29132.0,19825.0,52129.0
70,2022-01-03 22:00:00,20909.0,0.0,173178.0,3863.0,19625.0,8715.0,6248.0,4880.0,15370.0,26455.0,0.0,225141.0,3758.0,17269.0,20734.0,26221.0,18509.0,49295.0
71,2022-01-03 23:00:00,21261.0,0.0,165337.0,3412.0,18639.0,8646.0,6160.5,4727.0,14739.0,24775.0,0.0,211453.0,3577.0,17009.0,19566.0,23813.0,17594.0,46530.0
72,2022-01-04 00:00:00,22273.0,0.0,167049.0,3105.0,18216.0,8691.0,6071.5,4421.0,14167.0,22985.0,0.0,200166.0,3488.0,16824.0,18383.0,22311.0,16880.0,44424.0
73,2022-01-04 01:00:00,23642.0,0.0,161817.0,2901.0,17870.0,8731.0,6125.5,4178.0,13471.0,21880.0,0.0,192525.0,3429.0,16796.0,17491.0,21366.0,16612.0,43524.0
74,2022-01-04 02:00:00,24014.0,0.0,151201.0,2938.0,17859.0,8775.0,6724.0,4185.0,13218.0,21345.0,0.0,190963.0,3454.0,16723.0,16824.0,21079.0,16603.0,42615.0
75,2022-01-04 03:00:00,23893.0,0.0,142013.0,2895.0,18486.0,8634.0,7338.0,3970.0,12021.0,21264.0,0.0,193124.0,3528.0,17084.0,16628.0,21376.0,16936.0,42249.0
76,2022-01-04 04:00:00,23056.0,0.0,130687.0,2630.0,19221.0,8348.0,7415.0,3757.0,10861.0,21935.0,0.0,199292.0,3716.0,17985.0,17349.0,22797.0,17763.0,42804.0
77,2022-01-04 05:00:00,21873.0,0.0,122385.0,2680.0,19865.0,8060.0,7124.0,3568.0,10785.0,24068.0,0.0,213215.0,4255.0,19017.0,19280.0,26625.0,20158.0,45047.0
78,2022-01-04 06:00:00,21649.0,0.0,118315.0,2927.0,20151.0,7787.0,7698.0,3300.0,9967.0,26973.0,0.0,235791.0,4878.0,20133.0,22153.0,30832.0,22051.0,49175.0
79,2022-01-04 07:00:00,23033.0,0.0,121764.0,2886.0,20870.0,7724.0,9080.0,3298.0,9995.0,28993.0,0.0,254271.0,5205.0,20800.0,22996.0,34806.0,23023.0,54802.0
80,2022-01-04 08:00:00,24405.0,0.0,121513.0,3025.0,20857.0,8342.0,10368.5,3044.0,9151.0,30459.0,0.0,265425.0,5238.0,20732.0,22979.0,36950.0,23454.0,59275.0
81,2022-01-04 09:00:00,25771.0,0.0,123494.0,3197.0,20757.0,9211.0,11709.5,2804.0,9755.0,31305.0,0.0,269692.0,5314.0,20622.0,22958.0,37370.0,23660.0,60815.0
82,2022-01-04 10:00:00,26847.0,0.0,128935.0,3474.0,20768.0,9599.0,12471.5,2951.0,8219.0,31355.0,0.0,272977.0,5333.0,20849.0,23194.0,37404.0,24118.0,60695.0
83,2022-01-04 11:00:00,27261.0,0.0,130491.0,3826.0,21093.0,9770.0,12562.5,2702.0,9056.0,31292.0,0.0,278605.0,5260.0,20973.0,23504.0,36515.0,24361.0,60731.0
84,2022-01-04 12:00:00,27344.0,0.0,129726.0,3688.0,20952.0,9616.0,12382.0,2537.0,9438.0,31527.0,0.0,277806.0,5227.0,20749.0,23930.0,35879.0,24276.0,60624.0
85,2022-01-04 13:00:00,28077.0,0.0,129405.0,3911.0,20942.0,9539.0,11932.5,2485.0,10144.0,31273.0,0.0,273462.0,5188.0,20770.0,23658.0,36285.0,24024.0,60527.0
86,2022-01-04 14:00:00,27720.0,0.0,128270.0,4052.0,20836.0,9517.0,10682.5,2524.0,10012.0,30405.0,0.0,271398.0,5091.0,21558.0,23807.0,36395.0,23959.0,60152.0
87,2022-01-04 15:00:00,27248.0,0.0,132467.0,4086.0,20675.0,9424.0,9952.0,2580.0,9252.0,30188.0,0.0,271699.0,5299.0,21965.0,24064.0,37175.0,24402.0,60484.0
88,2022-01-04 16:00:00,26215.0,0.0,138082.0,4310.0,20536.0,9562.0,10809.0,2879.0,11276.0,30488.0,0.0,275108.0,5641.0,22098.0,24804.0,38809.0,24328.0,62735.0
89,2022-01-04 17:00:00,25078.0,0.0,143307.0,4627.0,20385.0,9604.0,10481.5,3277.0,10407.0,31590.0,0.0,280297.0,5430.0,21647.0,24481.0,38606.0,23992.0,65179.0
90,2022-01-04 18:00:00,25547.0,0.0,138355.0,5216.0,20489.0,9578.0,10112.0,3373.0,12085.0,32085.0,0.0,277994.0,5147.0,21163.0,24196.0,38158.0,23736.0,61854.0
91,2022-01-04 19:00:00,26777.0,0.0,139272.0,5540.0,20293.0,9485.0,9196.0,3582.0,14372.0,32753.0,0.0,270170.0,4855.0,20499.0,23676.0,35807.0,23112.0,59419.0
92,2022-01-04 20:00:00,27295.0,0.0,138950.0,5721.0,20013.0,9468.0,8790.0,3671.0,14435.0,32032.0,0.0,254412.0,4594.0,19641.0,22830.0,33021.0,21669.0,56378.0
93,2022-01-04 21:00:00,27043.0,0.0,136636.0,5703.0,20059.0,9236.0,8519.0,3579.0,15826.0,29607.0,0.0,242520.0,4322.0,19007.0,21785.0,29495.0,20229.0,53698.0
94,2022-01-04 22:00:00,25978.0,0.0,139647.0,5612.0,19745.0,9344.0,8312.5,3617.0,17310.0,26964.0,0.0,230236.0,4036.0,18021.0,20845.0,26393.0,18802.0,51094.0
95,2022-01-04 23:00:00,25194.0,0.0,146080.0,5652.0,19669.0,9331.0,8466.0,3762.0,17263.0,25526.0,0.0,216521.0,3905.0,17745.0,19721.0,23875.0,17752.0,48171.0
96,2022-01-05 00:00:00,25660.0,0.0,154274.0,5731.0,19508.0,9244.0,8495.0,3620.0,17863.0,23719.0,0.0,207787.0,3780.0,17270.0,18448.0,22316.0,17163.0,46082.0
97,2022-01-05 01:00:00,25390.0,0.0,166209.0,5211.0,19492.0,9197.0,8502.0,3300.0,18479.0,22560.0,0.0,200502.0,3879.0,17050.0,17644.0,21457.0,16787.0,44542.0
98,2022-01-05 02:00:00,25057.0,0.0,177547.0,5019.0,19463.0,9130.0,8719.0,3114.0,18914.0,22015.0,0.0,199264.0,3864.0,17103.0,17016.0,21328.0,16803.0,44317.0
99,2022-01-05 03:00:00,24856.0,0.0,184749.0,4908.0,19487.0,9050.0,8532.5,2866.0,19387.0,21928.0,0.0,204027.0,3871.0,17262.0,16847.0,21548.0,17166.0,44149.0
100,2022-01-05 04:00:00,23981.0,0.0,186680.0,4873.0,19654.0,8952.0,8654.5,2744.0,19749.0,22317.0,0.0,211423.0,3959.0,17810.0,17583.0,23074.0,17874.0,44739.0
101,2022-01-05 05:00:00,22389.0,0.0,193153.0,4811.0,20301.0,8783.0,8069.0,2839.0,20013.0,24279.0,0.0,227155.0,4512.0,19235.0,19351.0,26683.0,20243.0,46258.0
102,2022-01-05 06:00:00,23228.0,0.0,190710.0,4508.0,20710.0,8809.0,8612.0,2981.0,20371.0,27094.0,0.0,251452.0,5145.0,20644.0,22297.0,30651.0,22207.0,49996.0
103,2022-01-05 07:00:00,23990.0,0.0,198642.0,4153.0,20639.0,8956.0,10784.0,3317.0,20681.0,29198.0,0.0,272135.0,5389.0,21248.0,23121.0,34278.0,23028.0,55534.0
104,2022-01-05 08:00:00,25884.0,0.0,206696.0,3882.0,20596.0,9044.0,12309.5,3672.0,20582.0,30892.0,0.0,282406.0,5428.0,21376.0,23629.0,36402.0,23535.0,59353.0
105,2022-01-05 09:00:00,27856.0,0.0,215987.0,4044.0,20393.0,9215.0,12496.0,3753.0,20648.0,31720.0,0.0,287659.0,5469.0,21549.0,23905.0,36448.0,23727.0,61021.0
106,2022-01-05 10:00:00,28391.0,0.0,230983.0,4304.0,20285.0,9448.0,12217.5,3968.0,20701.0,31813.0,0.0,292886.0,5472.0,21489.0,24176.0,36161.0,24107.0,61124.0
107,2022-01-05 11:00:00,29078.0,0.0,241195.0,4530.0,20164.0,9543.0,12248.0,4176.0,20905.0,31696.0,0.0,297686.0,5433.0,21319.0,24580.0,35419.0,24197.0,60209.0
108,2022-01-05 12:00:00,30014.0,0.0,249008.0,4790.0,20326.0,9441.0,11783.5,4174.0,20928.0,31771.0,0.0,296793.0,5414.0,21436.0,24634.0,34559.0,24215.0,59304.0
109,2022-01-05 13:00:00,29333.0,0.0,242173.0,5012.0,20507.0,9184.0,11126.0,4461.0,20607.0,31128.0,0.0,291680.0,5362.0,21327.0,24283.0,35010.0,23969.0,59158.0
110,2022-01-05 14:00:00,27148.0,0.0,228897.0,4747.0,20845.0,8831.0,10798.0,4594.0,20378.0,30129.0,0.0,287193.0,5284.0,22057.0,24548.0,35036.0,23816.0,59484.0
111,2022-01-05 15:00:00,24180.0,0.0,219730.0,4514.0,21115.0,8686.0,10919.0,4695.0,19895.0,29775.0,0.0,284429.0,5458.0,22197.0,24738.0,36026.0,24338.0,60449.0
112,2022-01-05 16:00:00,21560.0,0.0,214791.0,4548.0,21261.0,8775.0,12517.5,4853.0,19895.0,29788.0,0.0,288704.0,5818.0,22071.0,25260.0,37864.0,24205.0,62690.0
113,2022-01-05 17:00:00,21143.0,0.0,210751.0,4469.0,21622.0,9020.0,13227.5,5133.0,19545.0,30554.0,0.0,294780.0,5596.0,21801.0,24805.0,38054.0,23697.0,65027.0
114,2022-01-05 18:00:00,21761.0,0.0,200380.0,4620.0,21867.0,9112.0,13050.5,5121.0,19303.0,30805.0,0.0,291879.0,5287.0,21434.0,24515.0,37569.0,23425.0,62286.0
115,2022-01-05 19:00:00,20778.0,0.0,198467.0,4553.0,21833.0,9351.0,11343.0,4804.0,19076.0,31001.0,0.0,282592.0,5031.0,20792.0,24048.0,35162.0,22866.0,59793.0
116,2022-01-05 20:00:00,20610.0,0.0,193353.0,4389.0,21518.0,9364.0,10266.0,4705.0,18932.0,30267.0,0.0,265578.0,4844.0,19817.0,23220.0,32140.0,21540.0,56930.0
117,2022-01-05 21:00:00,19445.0,0.0,188871.0,4067.0,21288.0,9342.0,9730.0,4675.0,17117.0,28127.0,0.0,253115.0,4572.0,19120.0,22289.0,28971.0,20089.0,54108.0
118,2022-01-05 22:00:00,19070.0,0.0,183703.0,4077.0,21387.0,9137.0,9287.0,4577.0,16607.0,26065.0,0.0,240686.0,4315.0,18579.0,21453.0,26109.0,18792.0,51647.0
119,2022-01-05 23:00:00,19002.0,0.0,179389.0,4201.0,21738.0,9057.0,9495.5,4576.0,15633.0,24523.0,0.0,226271.0,4051.0,18215.0,20432.0,23797.0,17750.0,48823.0
120,2022-01-06 00:00:00,18962.0,0.0,176025.0,3982.0,21787.0,9083.0,9161.0,4448.0,16578.0,22677.0,0.0,218188.0,3967.0,17680.0,19179.0,22257.0,16977.0,46607.0
121,2022-01-06 01:00:00,19557.0,0.0,167049.0,3643.0,21843.0,8918.0,8473.0,4527.0,13356.0,21284.0,0.0,212791.0,3895.0,17514.0,18356.0,21403.0,16561.0,44926.0
122,2022-01-06 02:00:00,20492.0,0.0,160153.0,3252.0,21875.0,8820.0,8053.0,4430.0,12355.0,20486.0,0.0,209749.0,3864.0,17502.0,17668.0,20860.0,16399.0,43936.0
123,2022-01-06 03:00:00,20624.0,0.0,149461.0,2964.0,21874.0,8788.0,7197.5,4711.0,10223.0,20148.0,0.0,208091.0,3941.0,17795.0,17518.0,20830.0,16401.0,43617.0
124,2022-01-06 04:00:00,19800.0,0.0,137767.0,2616.0,21883.0,8784.0,6302.0,4835.0,8383.0,20108.0,0.0,212166.0,4163.0,18109.0,18269.0,21359.0,16213.0,44290.0
125,2022-01-06 05:00:00,18520.0,0.0,128137.0,2255.0,22197.0,8826.0,5635.0,4437.0,6637.0,20607.0,0.0,219986.0,4765.0,18714.0,20137.0,22470.0,16250.0,46569.0
126,2022-01-06 06:00:00,18332.0,0.0,119705.0,2090.0,22445.0,8847.0,7199.0,4038.0,5749.0,21292.0,0.0,235912.0,5371.0,19147.0,23160.0,24291.0,16590.0,51235.0
127,2022-01-06 07:00:00,18966.0,0.0,115251.0,2099.0,22549.0,8832.0,9003.0,4092.0,5352.0,21817.0,0.0,252192.0,5633.0,20168.0,24170.0,25936.0,17087.0,57237.0
128,2022-01-06 08:00:00,20697.0,0.0,111970.0,2121.0,22654.0,9165.0,10969.0,4766.0,4450.0,23300.0,0.0,257922.0,5608.0,20826.0,24458.0,27884.0,18076.0,60865.0
129,2022-01-06 09:00:00,22770.0,0.0,110769.0,2250.0,22491.0,9837.0,11529.0,5163.0,4658.0,24752.0,0.0,262160.0,5592.0,21258.0,24250.0,29106.0,18799.0,59895.0
130,2022-01-06 10:00:00,23842.0,0.0,115112.0,2215.0,22346.0,10356.0,10266.5,5699.0,5504.0,25040.0,0.0,263766.0,5447.0,21169.0,24073.0,29169.0,19315.0,56254.0
131,2022-01-06 11:00:00,24328.0,0.0,116836.0,2104.0,22244.0,10685.0,10263.0,6091.0,6231.0,24856.0,0.0,265922.0,5326.0,21064.0,24298.0,29057.0,19658.0,53946.0
132,2022-01-06 12:00:00,25111.0,0.0,115108.0,2003.0,22149.0,10646.0,9325.0,5733.0,7687.0,25111.0,0.0,262184.0,5293.0,20625.0,24507.0,27238.0,19860.0,52892.0
133,2022-01-06 13:00:00,26684.0,0.0,109447.0,1827.0,22222.0,10169.0,8395.0,5352.0,8680.0,25319.0,0.0,255998.0,5205.0,20709.0,24278.0,26974.0,19875.0,53562.0
